HH_ZeroBasedRecordID	GENDER	COMBINED AGE	EDUCATION MODEL	MARITAL STATUS	OCCUPATION GROUP V2	CITY NAME	STATE ABBREVIATION	Political Contributor	Religious Contributor	MAIL RESPONDER	Opportunity seeker	DWELLING UNIT SIZE	DWELLING TYPE	Num_Adults in LU	Religious Magazine	Upscale Merch Buyer	General Contributor	General Merch buyer	Gifts and Gadgets Buyer	Gardening Buyer	Gardening Magazinr	Sports Magazine Male	News and finance	fitness magazine	Health Contributor	Male Merch Buyer	Female Orient Magazine	Culinary Magazine	D-I-Yers	Crafts Hobby Buyer	Female Merch buyer	Special Foods Buyer	Family Magazine	CHILDREN: AGE 0-18 VERSION 3	LENGTH OF RESIDENCE	HTZ_CUSTID	HTZ_CITY	HTZ_ZIP	HTZ_STATE	EST HOUSEHOLD INCOME V5	CURRENT_TIER	GPR_ENROLL_DATE	EMAIL_OPTIN	AP_RNTLS	OAP_RNTLS	INS_ANCIL_RNTLS	NONINS_ANCIL_RNTLS	EARNED_PTS	D_RNTLS	ID_RNTLS	NUM_1D_RNTLS	NUM_2D_RNTLS	NUM_3D_RNTLS	NUM_4D_RNTLS	NUM_5D_RNTLS	NUM_GT5D_RNTLS	REVENUE	NUM_RENTALS
61264717	M	E44	12	1M	I1	SOLON	OH	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	11	204384573	SOLON	44139690765	OH 	B	RG	1/20/2003	N	6	0	0	0	275	7	0	2	1	2	1	0	5	987.57	7
120092524	F	E75	14	1M	K9	COSTA MESA	CA	0	0	M	1	E	A	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5N	29	204384576	COSTA MESA	92627770032	CA 	E	RG	7/31/1999	Y	1	0	0	0	0	0	1	0	0	1	0	0	1	108	1
126624700	F	E48	53	1M	I2	DIXON	CA	0	0	M	0	A	S	2	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	5U	18	204384581	DIXON	95620	CA 	F	RG	7/26/2011	Y	8	0	0	0	1410	7	1	2	1	2	0	0	6	1082.26	8
34224121	F	E34	54	0U	I8	JACKSONVILLE	NC	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	4	204384597	JACKSONVILLE	28540	NC 	G	RG	3/21/2008	Y	5	0	0	0	399	4	1	0	1	3	0	0	5	555.81	5
80484277	M	E56	54	1M	I1	NAPERVILLE	IL	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5U	11	204384600	NAPERVILLE	60564435911	IL 	H	FG	5/3/2005	Y	30	3	0	0	5628	1	34	3	3	10	7	0	32	5849.7938	35
117864866	M	E52	51	1M	I1	SOLANA BEACH	CA	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	16	204384605	SOLANA BEACH	92075246868	CA 	H	RG	7/31/1999	N	8	0	0	0	1459	9	0	6	0	2	1	0	3	830.0331	9
133192121	F	E49	52	5S	I3	SPOKANE	WA	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5U	10	204384619	SPOKANE	99204401315	WA 	F	RG	4/15/2009	N	0	0	1	0	0	0	1	0	0	0	0	0	1	395.09	1
121323861	M	E53	52	5M	I3	SIMI VALLEY	CA	0	0	Y	0	A	S	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5U	6	204384623	SIMI VALLEY	93065	CA 	K	RG	3/3/2006	Y	6	5	0	0	275	6	5	7	0	2	0	0	4	912.42	11
111332761	M	E62	14	1M	I1	ALBUQUERQUE	NM	1	0	M	2	A	S	3	0	0	0	1	1	0	0	0	1	0	0	0	2	1	0	0	0	0	3	5N	22	204384627	ALBUQUERQUE	87111650421	NM 	K	RG	11/22/1996	Y	1	0	0	0	0	0	1	1	0	0	0	0	0	59.82	1
109743480	M	E49	12	1M	I6	GLENDALE	AZ	3	0	M	3	A	S	3	0	0	1	4	0	0	0	0	6	6	0	1	0	1	2	2	3	1	4	1Y	14	204384631	GLENDALE	85308	AZ 	F	RG	6/15/2012	Y	0	4	0	0	978	4	0	0	0	0	0	0	4	442.42	4
98506605	M	E67	52	1M	I9	HOUSTON	TX	0	0	M	0	A	S	4	0	0	0	0	1	0	1	0	1	2	1	0	0	0	1	0	1	0	2	5U	2	204384639	HOUSTON	77079	TX 	A	RG	11/4/1992	Y	1	1	0	0	0	0	3	0	0	0	1	0	3	662.01	3
43074640	M	E68	55	5M	K1	FORT WALTON BEACH	FL	0	0	M	0	A	S	1	0	0	0	2	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	5N	26	204384641	FORT WALTON BEACH	32547	FL 	F	RG	7/2/2015	Y	0	0	0	0	0	3	0	0	0	0	0	0	3	1187.9955	3
11861421	M	E61	14	1M	K1	PORT WASHINGTON	NY	0	0	Y	0	A	S	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	19	204384649	SANDS POINT	11050131614	NY 	L	RG	12/26/1991	Y	22	1	0	0	514	23	1	15	4	2	1	2	9	1466.8058	24
111677410	M	E61	14	0U	I1	WHITE ROCK	NM	0	0	M	0	A	S	5	0	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	5U	24	204384651	LOS ALAMOS	87544381210	NM 	H	PC	9/30/2008	Y	7	3	3	0	275	0	18	3	2	3	0	0	15	12811.918	18
19484805	M	E59	51	1M	I1	HUMMELSTOWN	PA	0	0	M	0	A	S	6	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	5N	18	204384665	HUMMELSTOWN	17036870380	PA 	F	RG	2/4/2007	Y	11	0	0	0	275	11	0	3	4	4	0	0	8	1497.33	11
75826593	M	E55	53	1M	I1	EDEN PRAIRIE	MN	1	0	M	0	A	S	4	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	2	5U	17	204384673	EDEN PRAIRIE	55347348353	MN 	L	RG	7/31/1991	D	11	0	0	0	869	3	8	4	3	2	1	0	7	1375.29	11
36709786	F	E56	54	1M	I3	GREER	SC	0	0	M	0	A	S	5	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	5N	18	204384678	GREER	29650332209	SC 	H	RG	1/28/2005	Y	4	0	0	0	815	4	0	1	0	1	0	0	3	786.44	4
70528336	F	E66	53	1M	I9	GRAND RAPIDS	MI	1	0	M	0	A	S	3	0	1	0	1	0	1	2	0	1	3	0	1	0	1	3	0	2	0	5	5N	15	204384685	GRAND RAPIDS	49506185630	MI 	K	FG	7/17/1999	Y	1	0	0	0	0	1	0	0	0	0	1	0	1	234.5	1
88621470	M	E53	53	1M	I1	NEW ORLEANS	LA	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5N	16	204384686	NEW ORLEANS	70125340422	LA 	H	RG	12/18/1996	Y	11	0	0	0	275	5	6	3	6	1	0	0	8	1414.17	11
23789803	M	E45	12	1M	I1	ASHBURN	VA	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1Y	15	204384695	BROADLANDS	20148	VA 	J	RG	12/13/2010	N	3	1	0	0	275	4	0	0	0	3	1	0	4	671.89	4
117286833	F	E60	14	0U	I3	CHULA VISTA	CA	0	0	U	0	A	S	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	22	204384697	CHULA VISTA	91915123260	CA 	G	RG	8/14/1992		0	3	0	0	0	3	0	0	0	0	0	0	3	612.45	3
107663214	M	E74	51	1M	I9	SANDY	UT	0	0	M	0	A	S	3	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5N	27	204384699	SANDY	84093	UT 	L	RG	9/29/1994	N	2	0	1	0	0	4	0	0	0	0	1	0	4	765.4601	4
93652287	M	E58	52	1M	I1	COPPELL	TX	0	0	U	0	A	S	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	0	204384707	COPPELL	75019501479	TX 	L	FG	12/10/2002	Y	50	3	1	0	275	53	0	12	13	12	9	6	41	5560.91	53
98588576	M	E51	13	1M	K2	HOUSTON	TX	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	24	204384711	HOUSTON	77084212507	TX 	I	PC	5/2/2000	N	4	0	0	0	0	3	1	0	2	1	0	0	4	407.79	4
68039346	M	E72	54	1M	I9	DETROIT	MI	0	0	M	0	A	S	4	0	0	0	1	0	0	0	0	2	8	1	0	0	0	0	0	0	0	3	5N	19	204384716	DETROIT	48219406652	MI 	J	RG	2/1/2002	Y	1	0	0	0	0	0	1	0	1	0	0	0	1	32.52	1
126734152	M	E49	14	5M	I1	FOLSOM	CA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	15	204384725	FOLSOM	95630531116	CA 	H	FG	2/17/2005	Y	25	15	0	0	338	27	13	24	9	1	2	0	16	3685.42	40
1092592	M	E68	54	1M	K1	TYNGSBORO	MA	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	22	204384731	TYNGSBORO	1879	MA 	G	RG	12/22/2011	Y	1	0	0	0	0	0	1	0	0	0	0	0	1	196.74	1
109796227	M	E48	12	5M	I6	CAVE CREEK	AZ	0	0	M	1	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	4	204384738	CAVE CREEK	85331327305	AZ 	C	RG	8/2/2011	N	2	1	0	0	1041	1	2	0	0	2	1	0	3	606.84	3
124962552	F	E45	52	1M	I3	APTOS	CA	3	0	M	0	A	S	4	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	1Y	3	204384743	APTOS	95003	CA 	H	RG	9/24/2001	Y	6	0	0	0	0	3	4	0	2	2	1	0	7	980.8	7
93749075	F	E69	53	0U	I9	FLOWER MOUND	TX	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	14	204384759	FLOWER MOUND	75028179205	TX 	H	FG	9/19/2008	Y	42	0	0	0	2252	42	0	21	18	3	0	0	21	1704.07	42
82709664	M	E53	12	5M	K4	MARYVILLE	IL	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	21	204384767	MARYVILLE	62062666517	IL 	K	RG	4/6/2002	Y	8	1	0	0	656	7	2	5	2	1	1	0	4	1108.68	9
109485800	F	E60	12	1M	K4	SCOTTSDALE	AZ	0	0	M	0	A	S	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5N	7	204384773	SCOTTSDALE	85262	AZ 	F	RG	10/8/1997	Y	13	0	0	0	510	6	7	10	2	1	0	0	3	706.97	13
86292045	M	E42	12	1M	K3	OLATHE	KS	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	9	204384775	OLATHE	66061	KS 	G	RG	9/12/2010	Y	5	0	0	0	384	4	1	1	0	1	0	0	4	2260.45	5
66833823	M	E69	14	0U	K3	FRANKLIN	MI	0	0	M	1	A	S	3	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	5U	30	204384776	BINGHAM FARMS	48025460229	MI 	J	RG	8/10/2005	Y	19	4	2	0	275	25	0	4	4	3	3	0	21	4874.8826	25
120420579	M	E57	52	1M	I1	TRABUCO CANYON	CA	0	0	M	0	A	S	6	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	5N	22	204384781	COTO DE CAZA	92679500460	CA 	G	RG	8/26/2006	N	1	0	0	0	0	1	0	1	0	0	0	0	0	18.14	1
8307273	M	E47	54	1M	I2	CHATHAM	NJ	1	0	M	0	A	S	4	0	1	1	4	2	0	0	0	3	4	2	0	0	0	0	0	0	2	0	1Y	11	204384794	CHATHAM	7928182898	NJ 	K	RG	3/28/2006	N	0	1	0	0	275	1	0	0	0	0	0	0	1	213.35	1
116146839	M	E48	52	5M	I2	TARZANA	CA	1	0	M	0	A	S	1	0	0	0	1	1	0	0	0	0	4	1	0	0	0	0	0	1	0	0	5U	8	204384795	TARZANA	91356	CA 	K	RG	8/12/2001	N	18	0	0	0	275	18	0	14	2	0	0	0	4	1035.24	18
112671089	F	E66	13	1M	K3	LAS VEGAS	NV	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5N	22	204384806	LAS VEGAS	891212102	NV 	F	RG	8/27/2001	Y	4	0	0	0	275	4	0	0	0	0	0	1	4	926.23	4
29745221	M	E47	53	1M	I2	CHARLESTON	WV	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	12	204384830	CHARLESTON	25314166715	WV 	H	RG	11/25/1999	N	4	0	2	0	275	0	4	2	0	1	1	0	2	597.88	4
45893307	M	I29	53	5M	I8	FORT LAUDERDALE	FL	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	0	204384832	FORT LAUDERDALE	33301	FL 	A	RG	4/20/2006	N	2	0	0	0	275	1	1	0	0	2	0	0	2	506.88	2
54730471	M	E37	53	1M	I1	CORDOVA	TN	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	12	204384839	CORDOVA	38018105925	TN 	F	RG	7/21/2004	Y	1	0	0	0	275	0	1	0	0	0	1	0	1	252	1
31409243	M	E82	14	0U	K3	CHAPEL HILL	NC	4	1	M	2	A	S	5	0	1	0	2	2	1	5	0	1	4	2	2	0	2	7	2	3	1	4	5U	34	204384842	CHAPEL HILL	27514	NC 	L	RG	8/23/2011	Y	2	0	0	0	644	2	0	0	1	1	0	0	2	198.47	2
51400033	M	E52	13	1M	I1	HUNTSVILLE	AL	0	0	M	0	A	S	6	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	18	204384849	HUNTSVILLE	35803131002	AL 	H	RG	12/10/1993	N	7	0	1	0	646	3	4	3	2	2	0	0	4	855.43	7
109322173	M	E42	14	1M	I1	CHANDLER	AZ	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	3	204384856	CHANDLER	85248	AZ 	A	RG	8/9/2012	N	2	2	0	0	457	2	2	0	3	1	0	0	4	238.94	4
58038244	F	E52	54	1M	K1	FT MITCHELL	KY	0	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5U	14	204384860	EDGEWOOD	41017337350	KY 	H	PC	5/3/2005	Y	86	0	1	0	21681	7	81	2	6	18	30	21	86	12378.2	88
75438089	M	E60	14	5M	I1	SAINT PAUL	MN	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5N	13	204384862	SAINT PAUL	55116	MN 	K	RG	4/2/2012	Y	1	0	0	0	275	0	1	1	0	0	0	0	0	54	1
78918045	M	E60	14	5S	K1	PALATINE	IL	0	0	U	0	D	A	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	4	204384875	PALATINE	60074	IL 	E	FG	7/9/2004	Y	47	0	0	0	4668	13	34	15	15	7	2	0	32	3886.92	47
6302857	M	E61	54	0U	I1	DARIEN	CT	0	0	Y	0	A	S	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	24	204384876	DARIEN	6820271921	CT 	L	RG	1/26/2000	Y	3	1	0	0	0	4	0	1	2	1	0	0	3	402.3548	4
21444716	M	E54	54	1M	I1	BRYN MAWR	PA	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	8	204384893	BRYN MAWR	19010110412	PA 	L	FG	9/3/2008	Y	0	0	2	0	0	0	3	0	0	2	0	0	3	2015.7358	3
72322452	M	E54	13	1M	K1	LE CLAIRE	IA	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1Y	10	204384900	LE CLAIRE	52753	IA 	H	FG	7/30/2003	Y	9	9	0	0	1679	2	16	1	6	9	0	0	17	2062.06	18
114704388	M	E73	14	1M	K3	VENICE	CA	0	0	M	3	A	S	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	5N	20	204384931	VENICE	90291372028	CA 	H	RG	2/19/2003	Y	7	2	0	0	2571	11	0	1	1	7	0	0	10	3501.95	11
128656306	M	E53	12	1M	K1	BEAVERTON	OR	0	0	M	0	A	S	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5N	22	204384944	BEAVERTON	97007783485	OR 	J	RG	5/1/1999	Y	1	0	0	0	0	1	0	0	0	0	1	0	1	272.26	1
104282873	M	I83	51	1M	I6	AURORA	CO	0	0	U	0	H	A	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	0	204384964	AURORA	80014	CO 	E	PC	10/21/1994	Y	29	16	0	0	10561	62	74	67	25	15	9	2	69	15816.69	136
23042397	M	E44	13	1M	K1	NEWARK	DE	0	0	M	1	A	S	4	0	1	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1Y	5	204384967	NEWARK	19711362401	DE 	H	RG	8/7/2006	Y	2	2	2	0	1651	1	3	2	1	1	0	0	2	1309.87	4
109422710	F	E59	54	1M	I3	SCOTTSDALE	AZ	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	5	204384969	SCOTTSDALE	85255442746	AZ 	L	RG	6/9/2012	Y	2	1	1	0	93	3	0	1	0	0	2	0	2	445.3389	3
47457848	F	E46	14	0U	I1	TAMPA	FL	0	0	U	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	6	204384973	TAMPA	33626	FL 	J	FG	11/11/2004	N	63	0	0	0	9069	7	56	3	2	10	36	1	60	8074.52	63
94986558	M	E64	14	5M	K3	DALLAS	TX	0	0	U	0	H	A	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	0	204384974	DALLAS	75225	WA 	H	RG	11/5/1998	Y	5	1	0	0	354	6	0	1	1	3	1	0	5	506.08	6
93052336	M	E56	51	1M	I1	TULSA	OK	0	0	M	0	A	S	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5N	30	204384979	TULSA	74136166943	OK 	E	RG	9/1/2000	Y	1	0	0	0	0	1	0	0	0	0	0	0	1	319.04	1
14320708	M	E62	51	1M	I1	HICKSVILLE	NY	1	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1Y	35	204384988	HICKSVILLE	11801220801	NY 	F	RG	12/5/2006	Y	0	1	1	0	275	1	0	0	0	1	0	0	1	125.97	1
26088683	M	E50	13	1M	K1	MOUNT AIRY	MD	1	1	M	0	A	S	6	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5Y	12	204384992	MT AIRY	21771	MD 	H	RG	7/7/2012	Y	0	2	2	0	100	2	0	0	1	0	0	1	2	221.83	2
26321149	F	E37	13	1M	K3	DUNN LORING	VA	0	1	M	1	A	S	3	0	0	0	1	1	0	0	1	1	6	1	0	0	0	1	0	2	0	1	1Y	23	204384997	DUNN LORING	22027120603	VA 	K	RG	6/27/2002	Y	3	0	1	0	0	1	4	0	0	1	0	0	5	1031.0304	5
93652892	M	E62	53	5M	I1	COPPELL	TX	1	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	15	204385000	COPPELL	75019452664	TX 	G	RG	8/4/1995	N	2	1	3	0	0	6	1	1	2	1	2	0	6	731.9119	7
125384578	M	E44	12	0U	I6	SAN JOSE	CA	0	0	U	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	8	204385008	SAN JOSE	95120300199	CA 	J	PC	9/11/2007	Y	50	1	0	0	5575	56	1	15	22	17	1	1	42	6824.48	57
78700902	M	E74	14	0U	I9	HIGHLAND PARK	IL	1	0	M	3	A	S	3	0	0	0	0	1	0	0	0	3	1	1	0	1	0	1	0	0	0	1	5Y	16	204385012	HIGHLAND PARK	60035	IL 	L	RG	11/29/2009	Y	8	0	0	0	275	8	0	0	0	8	0	0	8	3398.28	8
10207282	F	I30	53	5M	I4	NEW YORK	NY	0	0	U	0	I	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	2	204385015	NEW YORK	10021	NY 	L	PC	9/30/2011	N	11	5	1	0	2088	14	3	4	2	2	0	0	12	3259.345	17
130940489	M	E46	14	1M	K1	WOODINVILLE	WA	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	3	204385017	WOODINVILLE	98077	WA 	F	RG	12/19/2001	Y	2	0	0	0	275	2	0	0	0	0	1	0	2	527.73	2
67252891	F	E81	12	5U	K3	TROY	MI	0	0	M	0	A	S	1	0	0	0	2	0	0	0	1	3	4	2	0	2	0	1	0	2	0	2	5N	15	204385030	TROY	48098	MI 	J	RG	11/18/2011	Y	1	0	0	0	0	1	0	0	0	0	0	0	1	170	1
10314055	M	E44	13	5M	I2	NEW YORK	NY	0	0	U	0	H	A	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	8	204385045	NEW YORK	10025505502	NY 	L	FG	12/16/2002	Y	4	14	0	0	8869	16	2	6	3	3	4	0	12	8622.7732	18
86885108	M	E69	12	1M	K6	EL DORADO	KS	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5N	21	204385048	EL DORADO	67042406957	KS 	E	PC	3/15/2010	Y	128	0	0	0	24580	1	129	9	33	29	49	1	121	20427.72	130
106995578	M	E65	51	1M	I9	PARMA	ID	1	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5N	2	204385052	PARMA	83660	ID 	C	RG	6/29/2011	Y	8	0	0	0	851	3	5	0	2	0	1	1	8	1162.79	8
123182164	M	E43	52	1M	I1	SAN FRANCISCO	CA	0	0	U	0	I	A	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	0	204385053	SAN FRANCISCO	94105	CA 	L	RG	4/5/2012	Y	12	1	0	0	1655	8	6	5	8	1	0	0	9	896.39	14
62936688	F	E51	51	0U	I8	CINCINNATI	OH	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	11	204385067	CINCINNATI	45233441700	OH 	F	RG	6/11/2008	Y	1	0	0	0	853	0	1	0	0	0	1	0	1	112	1
70518033	M	E45	52	1M	I1	GRAND RAPIDS	MI	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	8	204385068	GRAND RAPIDS	49505394271	MI 	G	RG	2/14/2007	N	5	0	0	0	314	1	5	2	0	2	2	0	4	545	6
39006795	M	E48	13	1M	I1	SHARPSBURG	GA	0	0	U	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	8	204385078	SHARPSBURG	30277520879	GA 	F	RG	7/24/2007	Y	3	0	0	0	275	2	1	2	0	1	0	0	1	47	3
43813438	M	E54	52	5S	K3	TITUSVILLE	FL	0	0	U	0	H	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	1	204385092	TITUSVILLE	32796	FL 	E	RG	6/29/2011	Y	13	0	0	0	1947	14	0	4	2	2	3	0	10	1226.72	14
98747120	M	E61	13	1M	K1	HOUSTON	TX	0	0	Y	0	A	S	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	28	204385102	HOUSTON	77095294718	TX 	H	RG	8/3/2005	Y	4	1	0	0	1331	1	4	0	0	1	2	0	5	655.7	5
37565320	M	E61	53	5S	I8	DECATUR	GA	1	0	Y	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	3	204385103	DECATUR	30033	GA 	E	RG	4/23/2011	Y	3	0	0	0	0	0	3	0	0	0	0	0	3	601.31	3
31387677	M	E28	52	0U	I4	CARY	NC	0	0	M	0	A	S	6	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1Y	9	204385105	CARY	27513555206	NC 	L	FG	3/11/2005	Y	34	1	0	0	7766	7	28	5	2	4	6	3	30	7349.47	35
68615047	M	E51	53	1M	K1	COMMERCE TOWNSHIP	MI	0	0	M	0	A	S	4	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	1Y	13	204385106	COMMERCE TOWNSHIP	48382510780	MI 	K	RG	7/12/2006	N	1	1	0	0	22	2	0	1	0	1	0	0	1	245.64	2
47450707	M	E53	51	1M	I1	TAMPA	FL	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	1	5U	12	204385125	TAMPA	33626170902	FL 	A	RG	12/31/1996	Y	2	0	0	0	275	0	2	0	2	0	0	0	2	163.28	2
78507565	F	E43	13	5M	I3	ARLINGTON HEIGHTS	IL	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	6	204385148	ARLINGTON HEIGHTS	60004	IL 	J	RG	5/7/2004	Y	5	0	0	0	426	3	2	0	2	1	0	1	5	891.78	5
8333298	M	E49	54	1M	I1	MENDHAM	NJ	0	0	Y	0	A	S	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1Y	2	204385154	MENDHAM	7945	NJ 	L	FG	6/14/2000	Y	2	0	0	0	0	1	1	0	1	0	1	0	2	290	2
123235371	M	E37	12	5S	I1	SAN FRANCISCO	CA	0	0	M	0	A	S	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	5U	9	204385155	SAN FRANCISCO	94109172614	CA 	K	RG	10/4/2001	N	1	0	0	0	298	0	1	0	0	1	0	0	1	207	1
104527047	M	E51	54	1M	I1	ENGLEWOOD	CO	0	0	M	0	A	S	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	20	204385178	CENTENNIAL	80112253841	CO 	J	RG	8/18/2011	N	10	0	0	0	242	10	0	0	0	2	8	0	10	1149.5	10
92671346	M	E57	51	1M	I1	BROKEN ARROW	OK	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	13	204385189	BROKEN ARROW	74012048216	OK 	G	RG	7/8/1998	N	2	0	0	0	275	0	2	1	1	0	0	0	1	184.04	2
33118828	M	E52	13	0U	K4	WAXHAW	NC	0	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	5N	8	204385205	WAXHAW	28173	NC 	K	RG	3/8/2011	Y	5	0	0	0	0	5	0	0	1	4	0	0	5	643.32	5
28461657	M	E65	52	1M	I9	HAMPTON	VA	0	0	M	1	A	S	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	5N	2	204385209	HAMPTON	23664	VA 	G	RG	5/29/2012	N	3	0	3	0	463	2	1	0	0	1	0	1	3	838.8776	3
